Nivel de Reparo:  0.0
F1-Score:  0.6631578947368422
Statistical Parity:  0.14901359817927096
Nivel de Reparo:  0.1
F1-Score:  0.6631578947368422
Statistical Parity:  0.14901359817927096
Nivel de Reparo:  0.2
F1-Score:  0.6631578947368422
Statistical Parity:  0.14901359817927096
Nivel de Reparo:  0.30000000000000004
F1-Score:  0.663943990665111
Statistical Parity:  0.14264417142767855
Nivel de Reparo:  0.4
F1-Score:  0.663943990665111
Statistical Parity:  0.14264417142767855
Nivel de Reparo:  0.5
F1-Score:  0.663943990665111
Statistical Parity:  0.14264417142767855
Nivel de Reparo:  0.6000000000000001
F1-Score:  0.663943990665111
Statistical Parity:  0.14264417142767855
Nivel de Reparo:  0.7000000000000001
F1-Score:  0.663943990665111
Statistical Parity:  0.14264417142767855
Nivel de Reparo:  0.8
F1-Score:  0.6615925058548009
Statistical Parity:  0.13773820249881513
Nivel de Reparo:  0.9
F1-Score:  0.6615925058548009
Statistical Parity:  0.13773820249881513
Nivel de Reparo:  1.0
F1-Score:  0.6615925058548009
Statistical Parity:  0.13773820249881513
Nivel de Reparo:  0.0
F1-Score:  0.6470926885434657
Statistical Parity:  0.18860638192603546
Nivel de Reparo:  0.1
F1-Score:  0.6470926885434657
Statistical Parity:  0.18860638192603546
Nivel de Reparo:  0.2
F1-Score:  0.6424032351242056
Statistical Parity:  0.18370041299717205
Nivel de Reparo:  0.30000000000000004
F1-Score:  0.6424032351242056
Statistical Parity:  0.18370041299717205
Nivel de Reparo:  0.4
F1-Score:  0.6427745664739886
Statistical Parity:  0.18288275150902816
Nivel de Reparo:  0.5
F1-Score:  0.6427745664739886
Statistical Parity:  0.18288275150902816
Nivel de Reparo:  0.6000000000000001
F1-Score:  0.6427745664739886
Statistical Parity:  0.18288275150902816
Nivel de Reparo:  0.7000000000000001
F1-Score:  0.6412037037037038
Statistical Parity:  0.18124742853274028
Nivel de Reparo:  0.8
F1-Score:  0.6412037037037038
Statistical Parity:  0.18124742853274028
Nivel de Reparo:  0.9
F1-Score:  0.6407879490150636
Statistical Parity:  0.17961210555645252
Nivel de Reparo:  1.0
F1-Score:  0.640742890307603
Statistical Parity:  0.17715912109202075
Nivel de Reparo:  0.0
F1-Score:  0.6378439079169006
Statistical Parity:  0.19377280844786088
Nivel de Reparo:  0.1
F1-Score:  0.6378439079169006
Statistical Parity:  0.19377280844786088
Nivel de Reparo:  0.2
F1-Score:  0.6378439079169006
Statistical Parity:  0.19377280844786088
Nivel de Reparo:  0.30000000000000004
F1-Score:  0.6349206349206349
Statistical Parity:  0.17978103890053582
Nivel de Reparo:  0.4
F1-Score:  0.6349206349206349
Statistical Parity:  0.17978103890053582
Nivel de Reparo:  0.5
F1-Score:  0.6395089285714285
Statistical Parity:  0.1764772109635841
Nivel de Reparo:  0.6000000000000001
F1-Score:  0.6395089285714285
Statistical Parity:  0.1764772109635841
Nivel de Reparo:  0.7000000000000001
F1-Score:  0.6395089285714285
Statistical Parity:  0.1764772109635841
Nivel de Reparo:  0.8
F1-Score:  0.6366197183098591
Statistical Parity:  0.16248544141625904
Nivel de Reparo:  0.9
F1-Score:  0.6366197183098591
Statistical Parity:  0.16248544141625904
Nivel de Reparo:  1.0
F1-Score:  0.6366197183098591
Statistical Parity:  0.16248544141625904
Nivel de Reparo:  0.0
F1-Score:  0.6336633663366337
Statistical Parity:  0.17398586590468418
Nivel de Reparo:  0.1
F1-Score:  0.6336633663366337
Statistical Parity:  0.17398586590468418
Nivel de Reparo:  0.2
F1-Score:  0.6348837209302326
Statistical Parity:  0.16941269517297686
Nivel de Reparo:  0.30000000000000004
F1-Score:  0.6348837209302326
Statistical Parity:  0.16941269517297686
Nivel de Reparo:  0.4
F1-Score:  0.6348837209302326
Statistical Parity:  0.16941269517297686
Nivel de Reparo:  0.5
F1-Score:  0.6344586728754366
Statistical Parity:  0.1677390550056128
Nivel de Reparo:  0.6000000000000001
F1-Score:  0.6344586728754366
Statistical Parity:  0.1677390550056128
Nivel de Reparo:  0.7000000000000001
F1-Score:  0.6344586728754366
Statistical Parity:  0.1677390550056128
Nivel de Reparo:  0.8
F1-Score:  0.6344586728754366
Statistical Parity:  0.1677390550056128
Nivel de Reparo:  0.9
F1-Score:  0.6324387397899651
Statistical Parity:  0.16439177467088484
Nivel de Reparo:  1.0
F1-Score:  0.6324387397899651
Statistical Parity:  0.16439177467088484
Nivel de Reparo:  0.0
F1-Score:  0.6435185185185185
Statistical Parity:  0.16707340946166394
Nivel de Reparo:  0.1
F1-Score:  0.6435185185185185
Statistical Parity:  0.16707340946166394
Nivel de Reparo:  0.2
F1-Score:  0.643437862950058
Statistical Parity:  0.16217944535073414
Nivel de Reparo:  0.30000000000000004
F1-Score:  0.643437862950058
Statistical Parity:  0.16217944535073414
Nivel de Reparo:  0.4
F1-Score:  0.643437862950058
Statistical Parity:  0.16217944535073414
Nivel de Reparo:  0.5
F1-Score:  0.642691415313225
Statistical Parity:  0.15897944535073416
Nivel de Reparo:  0.6000000000000001
F1-Score:  0.642691415313225
Statistical Parity:  0.15897944535073416
Nivel de Reparo:  0.7000000000000001
F1-Score:  0.642691415313225
Statistical Parity:  0.15897944535073416
Nivel de Reparo:  0.8
F1-Score:  0.642691415313225
Statistical Parity:  0.15897944535073416
Nivel de Reparo:  0.9
F1-Score:  0.640279394644936
Statistical Parity:  0.15408548123980426
Nivel de Reparo:  1.0
F1-Score:  0.640279394644936
Statistical Parity:  0.15408548123980426
