Nível de Reparo:  0.0
F1-Score:  0.5868205868205869
Statistical Parity:  0.12719803081054243
Nível de Reparo:  0.1
F1-Score:  0.5867083283259223
Statistical Parity:  0.11249379383649294
Nível de Reparo:  0.2
F1-Score:  0.586573291475489
Statistical Parity:  0.10657258938623665
Nível de Reparo:  0.30000000000000004
F1-Score:  0.5814548556110637
Statistical Parity:  0.08556883422026113
Nível de Reparo:  0.4
F1-Score:  0.5785144260282381
Statistical Parity:  0.07241141794228095
Nível de Reparo:  0.5
F1-Score:  0.5774665192284063
Statistical Parity:  0.06566260847674527
Nível de Reparo:  0.6000000000000001
F1-Score:  0.5768194070080863
Statistical Parity:  0.05121535911834019
Nível de Reparo:  0.7000000000000001
F1-Score:  0.5728717506467906
Statistical Parity:  0.03820654112151495
Nível de Reparo:  0.8
F1-Score:  0.5682748356691057
Statistical Parity:  0.02320580687118451
Nível de Reparo:  0.9
F1-Score:  0.5674903762572955
Statistical Parity:  0.015007027824591068
Nível de Reparo:  1.0
F1-Score:  0.5655635730281164
Statistical Parity:  0.008299126591749806
Nível de Reparo:  0.0
F1-Score:  0.594865671641791
Statistical Parity:  0.1381619203398023
Nível de Reparo:  0.1
F1-Score:  0.5938623831215536
Statistical Parity:  0.12278665457168775
Nível de Reparo:  0.2
F1-Score:  0.5929043896572459
Statistical Parity:  0.11008454580735172
Nível de Reparo:  0.30000000000000004
F1-Score:  0.5895450145208132
Statistical Parity:  0.09543753824322809
Nível de Reparo:  0.4
F1-Score:  0.5867439333574792
Statistical Parity:  0.08304256575454338
Nível de Reparo:  0.5
F1-Score:  0.584964950447184
Statistical Parity:  0.07331316114654685
Nível de Reparo:  0.6000000000000001
F1-Score:  0.5842066780404582
Statistical Parity:  0.056811877840712954
Nível de Reparo:  0.7000000000000001
F1-Score:  0.5825100622027076
Statistical Parity:  0.046964172196310106
Nível de Reparo:  0.8
F1-Score:  0.5801863658656204
Statistical Parity:  0.03655427621789059
Nível de Reparo:  0.9
F1-Score:  0.5779036827195467
Statistical Parity:  0.026798830501251147
Nível de Reparo:  1.0
F1-Score:  0.5777230769230769
Statistical Parity:  0.02173361166070248
Nível de Reparo:  0.0
F1-Score:  0.5838009270553793
Statistical Parity:  0.11509094695999061
Nível de Reparo:  0.1
F1-Score:  0.5822846670739157
Statistical Parity:  0.1001639516596261
Nível de Reparo:  0.2
F1-Score:  0.5821114369501467
Statistical Parity:  0.09431166615017988
Nível de Reparo:  0.30000000000000004
F1-Score:  0.5819611698205948
Statistical Parity:  0.08154250889647763
Nível de Reparo:  0.4
F1-Score:  0.5790766208251473
Statistical Parity:  0.07138294025588177
Nível de Reparo:  0.5
F1-Score:  0.577418168444281
Statistical Parity:  0.060970412218220305
Nível de Reparo:  0.6000000000000001
F1-Score:  0.5727676369018254
Statistical Parity:  0.04449667119430034
Nível de Reparo:  0.7000000000000001
F1-Score:  0.571287981301513
Statistical Parity:  0.03630486615728279
Nível de Reparo:  0.8
F1-Score:  0.5692002971032433
Statistical Parity:  0.02197882687259123
Nível de Reparo:  0.9
F1-Score:  0.566938876515714
Statistical Parity:  0.01937272495000275
Nível de Reparo:  1.0
F1-Score:  0.5650935216152607
Statistical Parity:  0.011637576751086343
Nível de Reparo:  0.0
F1-Score:  0.5900928046281789
Statistical Parity:  0.11918489725493542
Nível de Reparo:  0.1
F1-Score:  0.5887184442565527
Statistical Parity:  0.1058226154722468
Nível de Reparo:  0.2
F1-Score:  0.5881641050465932
Statistical Parity:  0.0990450093857227
Nível de Reparo:  0.30000000000000004
F1-Score:  0.5836858006042297
Statistical Parity:  0.08427738826188985
Nível de Reparo:  0.4
F1-Score:  0.5835769980506822
Statistical Parity:  0.07292013037471173
Nível de Reparo:  0.5
F1-Score:  0.5814122785731618
Statistical Parity:  0.06290686529902428
Nível de Reparo:  0.6000000000000001
F1-Score:  0.5785619973592606
Statistical Parity:  0.04920036132216882
Nível de Reparo:  0.7000000000000001
F1-Score:  0.5767554479418886
Statistical Parity:  0.04042039858055391
Nível de Reparo:  0.8
F1-Score:  0.5761645493042953
Statistical Parity:  0.031921977883242414
Nível de Reparo:  0.9
F1-Score:  0.5750605326876513
Statistical Parity:  0.02869417243531497
Nível de Reparo:  1.0
F1-Score:  0.5723954556441866
Statistical Parity:  0.020511227007646682
Nível de Reparo:  0.0
F1-Score:  0.5883631096088846
Statistical Parity:  0.13116851544429703
Nível de Reparo:  0.1
F1-Score:  0.585243553008596
Statistical Parity:  0.12740346880231157
Nível de Reparo:  0.2
F1-Score:  0.585945945945946
Statistical Parity:  0.11914960859629503
Nível de Reparo:  0.30000000000000004
F1-Score:  0.5837217640731445
Statistical Parity:  0.11497996096381857
Nível de Reparo:  0.4
F1-Score:  0.5809909480705098
Statistical Parity:  0.10400815453326756
Nível de Reparo:  0.5
F1-Score:  0.5801039697542533
Statistical Parity:  0.10401996263084412
Nível de Reparo:  0.6000000000000001
F1-Score:  0.5807742087304388
Statistical Parity:  0.10716369496210992
Nível de Reparo:  0.7000000000000001
F1-Score:  0.579188712522046
Statistical Parity:  0.10007779452521026
Nível de Reparo:  0.8
F1-Score:  0.5765870704717531
Statistical Parity:  0.09433107127228779
Nível de Reparo:  0.9
F1-Score:  0.5766440439971917
Statistical Parity:  0.08738582611534429
Nível de Reparo:  1.0
F1-Score:  0.5741214801023969
Statistical Parity:  0.0815147705408803
