F1-Score,Statistical Parity,Another_Info,Method,Data_Name,weighted_avg
0.642691415313225,0.1589794453507341,0.5,DisparactImpactRemover,Compas,1.5050089817343548
0.642691415313225,0.1589794453507341,0.6000000000000001,DisparactImpactRemover,Compas,1.5050089817343548
0.642691415313225,0.1589794453507341,0.7000000000000001,DisparactImpactRemover,Compas,1.5050089817343548
0.642691415313225,0.1589794453507341,0.8,DisparactImpactRemover,Compas,1.5050089817343548
0.640279394644936,0.1540854812398042,0.9,DisparactImpactRemover,Compas,1.5101301387779873
0.640279394644936,0.1540854812398042,1.0,DisparactImpactRemover,Compas,1.5101301387779873
0.6911044121782037,0.1316284518378006,eta = 0.01 ,Optimizer,Adult,1.5741429780210516
0.6915379465273435,0.1310648249683124,eta = 0.1 ,Optimizer,Adult,1.5751983788469444
0.6893837523534404,0.1319698830296982,eta = 1 ,Optimizer,Adult,1.5725492580622864
0.6353517005977607,0.0997742465339868,eta = 10 ,Optimizer,Adult,1.5812584059996506
0.6380658845689329,0.100481557144025,best eta = 10 ,Optimizer,Adult,1.5820666953382152
0.6913477382408844,0.1308523642974965,eta = 0.01 ,Optimizer,Adult,1.575364739779399
0.6910824215143023,0.1304798141606019,eta = 0.1 ,Optimizer,Adult,1.5757011045749392
0.5025750531503028,0.05750137853345,eta = 1 ,Optimizer,Adult,1.552219856426937
0.6375956725802066,0.0990086501465077,eta = 10 ,Optimizer,Adult,1.5837753651232835
0.6433272387281455,0.1041392701706538,best eta = 10 ,Optimizer,Adult,1.5805030890983258
0.6914267404202286,0.1313573436079841,eta = 0.01 ,Optimizer,Adult,1.5747251196377205
0.69057026887136,0.1307982154982724,eta = 0.1 ,Optimizer,Adult,1.5749299641122472
0.5920695676370037,0.1181003819085336,eta = 1 ,Optimizer,Adult,1.527838225759195
0.5326552179962115,0.0902638576088853,eta = 10 ,Optimizer,Adult,1.5270565291669107
0.5364807798088918,0.091515224477685,best eta = 10 ,Optimizer,Adult,1.5278474615326298
0.6894877474471977,0.1300761064955042,eta = 0.01 ,Optimizer,Adult,1.5752099693737613
0.6901810066097405,0.1295520802841869,eta = 0.1 ,Optimizer,Adult,1.5763811633767166
0.688647647840124,0.1316600042553451,eta = 1 ,Optimizer,Adult,1.5724916608777244
0.5721972614690738,0.1001673160660857,eta = 10 ,Optimizer,Adult,1.539381366067412
0.578549877328908,0.0969940195020231,best eta = 10 ,Optimizer,Adult,1.5478839315783723
0.6917926156865474,0.1312903164640734,eta = 0.01 ,Optimizer,Adult,1.5750563723729534
0.6922980131839884,0.1311798170225933,eta = 0.1 ,Optimizer,Adult,1.5755384669223167
0.6879069682489871,0.1355597343778194,eta = 1 ,Optimizer,Adult,1.5666679825752579
0.5198296461424172,0.0716580146640719,eta = 10 ,Optimizer,Adult,1.5441332937060215
0.5228003531311399,0.0715837937859995,best eta = 10 ,Optimizer,Adult,1.5461794360507954
0.5838448267132035,0.0929427730160773,eps = 0.1 ,Optimizer,Adult,1.5568961227196678
0.8551678753526208,0.0430087426343016,eta = 0.01 ,Optimizer,German,1.8028569335241442
0.8551678753526208,0.0430087426343016,eta = 0.1 ,Optimizer,German,1.8028569335241442
0.8551678753526208,0.0430087426343016,eta = 1 ,Optimizer,German,1.8028569335241442
0.8551678753526208,0.0430087426343016,eta = 10 ,Optimizer,German,1.8028569335241442
0.847962845089332,0.0807948679673902,best eta = 0.01 ,Optimizer,German,1.746410357692705
0.8607781293151207,0.0053770311045666,eta = 0.01 ,Optimizer,German,1.858048221465997
0.8607781293151207,0.0053770311045666,eta = 0.1 ,Optimizer,German,1.858048221465997
0.8607781293151207,0.0053770311045666,eta = 1 ,Optimizer,German,1.858048221465997
0.8607781293151207,0.0053770311045666,eta = 10 ,Optimizer,German,1.858048221465997
0.80412186717908,0.0100017448978964,best eta = 0.01 ,Optimizer,German,1.8146314309014424
0.8574483325871599,0.0800086681610119,eta = 0.01 ,Optimizer,German,1.753695592516237
0.8574483325871599,0.0800086681610119,eta = 0.1 ,Optimizer,German,1.753695592516237
0.8574483325871599,0.0800086681610119,eta = 1 ,Optimizer,German,1.753695592516237
0.8574483325871599,0.0800086681610119,eta = 10 ,Optimizer,German,1.753695592516237
0.8418967816357802,0.0518511021291742,best eta = 0.01 ,Optimizer,German,1.7820646246654104
0.8571257128166169,0.0317376954284915,eta = 0.01 ,Optimizer,German,1.819568889142577
0.8571257128166169,0.0317376954284915,eta = 0.1 ,Optimizer,German,1.819568889142577
